ball_x,ball_y,ball_vx,ball_vy,paddle_y
594,404,-4,4,205
590,408,-4,4,205
586,412,-4,4,205
582,416,-4,4,205
578,420,-4,4,205
574,424,-4,4,205
570,428,-4,4,205
566,432,-4,4,205
562,436,-4,4,205
558,440,-4,4,205
554,444,-4,4,205
550,448,-4,4,205
546,452,-4,4,205
542,456,-4,4,205
538,460,-4,4,205
534,464,-4,4,205
530,468,-4,4,205
526,472,-4,4,205
522,476,-4,4,205
518,480,-4,4,205
514,484,-4,4,205
510,488,-4,4,205
506,492,-4,4,205
502,496,-4,4,205
498,500,-4,4,205
494,504,-4,4,205
490,508,-4,4,205
486,512,-4,4,205
482,516,-4,4,205
478,520,-4,4,205
474,524,-4,4,205
470,528,-4,4,205
466,532,-4,4,205
462,536,-4,4,205
458,540,-4,4,205
454,544,-4,4,205
450,548,-4,4,205
446,552,-4,4,205
442,556,-4,4,205
438,560,-4,4,205
434,564,-4,4,205
430,568,-4,4,205
426,572,-4,4,205
422,576,-4,4,205
418,580,-4,4,205
414,576,-4,-4,205
410,572,-4,-4,205
406,568,-4,-4,205
402,564,-4,-4,205
398,560,-4,-4,205
394,556,-4,-4,205
390,552,-4,-4,205
386,548,-4,-4,205
382,544,-4,-4,205
378,540,-4,-4,205
374,536,-4,-4,205
370,532,-4,-4,205
366,528,-4,-4,205
362,524,-4,-4,205
358,520,-4,-4,205
354,516,-4,-4,205
350,512,-4,-4,205
346,508,-4,-4,205
342,504,-4,-4,205
338,500,-4,-4,205
334,496,-4,-4,205
330,492,-4,-4,205
326,488,-4,-4,205
322,484,-4,-4,205
318,480,-4,-4,205
314,476,-4,-4,205
310,472,-4,-4,205
306,468,-4,-4,205
302,464,-4,-4,205
298,460,-4,-4,205
294,456,-4,-4,205
290,452,-4,-4,205
286,448,-4,-4,205
282,444,-4,-4,205
278,440,-4,-4,205
274,436,-4,-4,205
270,432,-4,-4,205
266,428,-4,-4,205
262,424,-4,-4,205
258,420,-4,-4,205
254,416,-4,-4,205
250,412,-4,-4,205
246,408,-4,-4,205
242,404,-4,-4,205
238,400,-4,-4,205
234,396,-4,-4,205
230,392,-4,-4,205
226,388,-4,-4,205
222,384,-4,-4,205
218,380,-4,-4,205
214,376,-4,-4,205
210,372,-4,-4,205
206,368,-4,-4,205
202,364,-4,-4,205
198,360,-4,-4,205
194,356,-4,-4,205
190,352,-4,-4,205
186,348,-4,-4,205
182,344,-4,-4,205
178,340,-4,-4,205
174,336,-4,-4,205
170,332,-4,-4,205
166,328,-4,-4,205
162,324,-4,-4,205
158,320,-4,-4,205
154,316,-4,-4,205
150,312,-4,-4,206
146,308,-4,-4,207
142,304,-4,-4,207
138,300,-4,-4,207
134,296,-4,-4,207
130,292,-4,-4,207
126,288,-4,-4,207
122,284,-4,-4,207
118,280,-4,-4,207
114,276,-4,-4,207
110,272,-4,-4,207
106,268,-4,-4,207
102,264,-4,-4,207
98,260,-4,-4,207
94,256,-4,-4,207
90,252,-4,-4,207
86,248,-4,-4,207
82,244,-4,-4,207
78,240,-4,-4,207
74,236,-4,-4,207
70,232,-4,-4,207
66,228,-4,-4,207
62,224,-4,-4,207
58,220,-4,-4,207
54,216,-4,-4,207
50,212,-4,-4,207
46,208,-4,-4,207
42,204,-4,-4,207
38,200,-4,-4,207
34,196,-4,-4,207
30,192,-4,-4,207
26,188,-4,-4,207
22,184,-4,-4,207
26,180,4,-4,207
30,176,4,-4,207
34,172,4,-4,207
38,168,4,-4,207
42,164,4,-4,207
46,160,4,-4,207
50,156,4,-4,207
54,152,4,-4,207
58,148,4,-4,207
62,144,4,-4,207
66,140,4,-4,207
70,136,4,-4,207
74,132,4,-4,207
78,128,4,-4,207
82,124,4,-4,207
86,120,4,-4,207
90,116,4,-4,207
94,112,4,-4,207
98,108,4,-4,207
102,104,4,-4,207
106,100,4,-4,207
110,96,4,-4,207
114,92,4,-4,207
118,88,4,-4,207
122,84,4,-4,207
126,80,4,-4,207
130,76,4,-4,207
134,72,4,-4,207
138,68,4,-4,207
142,64,4,-4,207
146,60,4,-4,207
150,56,4,-4,207
154,52,4,-4,207
158,48,4,-4,207
162,44,4,-4,207
166,40,4,-4,207
170,36,4,-4,207
174,32,4,-4,207
178,28,4,-4,207
182,24,4,-4,207
186,20,4,-4,207
190,24,4,4,207
194,28,4,4,207
198,32,4,4,207
202,36,4,4,207
206,40,4,4,207
210,44,4,4,207
214,48,4,4,207
218,52,4,4,207
222,56,4,4,207
226,60,4,4,207
230,64,4,4,207
234,68,4,4,207
238,72,4,4,207
242,76,4,4,207
246,80,4,4,207
250,84,4,4,207
254,88,4,4,207
258,92,4,4,207
262,96,4,4,208
266,100,4,4,209
270,104,4,4,212
274,108,4,4,214
278,112,4,4,217
282,116,4,4,219
286,120,4,4,222
290,124,4,4,224
294,128,4,4,227
298,132,4,4,231
302,136,4,4,237
306,140,4,4,240
310,144,4,4,242
314,148,4,4,245
318,152,4,4,247
322,156,4,4,249
326,160,4,4,250
330,164,4,4,253
334,168,4,4,257
338,172,4,4,261
342,176,4,4,263
346,180,4,4,266
350,184,4,4,269
354,188,4,4,273
358,192,4,4,275
362,196,4,4,277
366,200,4,4,283
370,204,4,4,287
374,208,4,4,291
378,212,4,4,295
382,216,4,4,299
386,220,4,4,302
390,224,4,4,307
394,228,4,4,313
398,232,4,4,315
402,236,4,4,320
406,240,4,4,325
410,244,4,4,330
414,248,4,4,334
418,252,4,4,339
422,256,4,4,342
426,260,4,4,345
430,264,4,4,349
434,268,4,4,351
438,272,4,4,353
442,276,4,4,358
446,280,4,4,361
450,284,4,4,366
454,288,4,4,369
458,292,4,4,371
462,296,4,4,374
466,300,4,4,376
470,304,4,4,377
474,308,4,4,380
478,312,4,4,383
482,316,4,4,384
486,320,4,4,386
490,324,4,4,388
494,328,4,4,389
498,332,4,4,390
502,336,4,4,391
506,340,4,4,392
510,344,4,4,394
514,348,4,4,394
518,352,4,4,396
522,356,4,4,398
526,360,4,4,398
530,364,4,4,400
534,368,4,4,401
538,372,4,4,403
542,376,4,4,404
546,380,4,4,406
550,384,4,4,411
554,388,4,4,414
558,392,4,4,418
562,396,4,4,420
566,400,4,4,422
570,404,4,4,425
574,408,4,4,428
578,412,4,4,432
582,416,4,4,438
586,420,4,4,441
590,424,4,4,444
594,428,4,4,447
598,432,4,4,449
602,436,4,4,453
606,440,4,4,457
610,444,4,4,460
614,448,4,4,462
618,452,4,4,465
622,456,4,4,467
626,460,4,4,470
630,464,4,4,474
634,468,4,4,478
638,472,4,4,481
642,476,4,4,484
646,480,4,4,485
650,484,4,4,487
654,488,4,4,488
658,492,4,4,489
662,496,4,4,489
666,500,4,4,491
670,504,4,4,492
674,508,4,4,493
678,512,4,4,494
682,516,4,4,495
686,520,4,4,496
690,524,4,4,498
694,528,4,4,500
698,532,4,4,500
702,536,4,4,501
706,540,4,4,502
710,544,4,4,502
714,548,4,4,504
718,552,4,4,505
722,556,4,4,505
726,560,4,4,505
730,564,4,4,505
734,568,4,4,505
738,572,4,4,505
742,576,4,4,506
746,580,4,4,506
750,576,4,-4,506
754,572,4,-4,506
758,568,4,-4,506
762,564,4,-4,506
766,560,4,-4,506
770,556,4,-4,506
770,556,-4,-4,506
766,552,-4,-4,506
762,548,-4,-4,506
758,544,-4,-4,506
754,540,-4,-4,506
750,536,-4,-4,506
746,532,-4,-4,506
742,528,-4,-4,506
738,524,-4,-4,506
734,520,-4,-4,506
730,516,-4,-4,506
726,512,-4,-4,506
722,508,-4,-4,506
718,504,-4,-4,506
714,500,-4,-4,506
710,496,-4,-4,506
706,492,-4,-4,506
702,488,-4,-4,506
698,484,-4,-4,506
694,480,-4,-4,506
690,476,-4,-4,504
686,472,-4,-4,502
682,468,-4,-4,501
678,464,-4,-4,499
674,460,-4,-4,498
670,456,-4,-4,496
666,452,-4,-4,494
662,448,-4,-4,492
658,444,-4,-4,490
654,440,-4,-4,489
650,436,-4,-4,489
646,432,-4,-4,488
642,428,-4,-4,487
638,424,-4,-4,486
634,420,-4,-4,486
630,416,-4,-4,486
626,412,-4,-4,486
622,408,-4,-4,485
618,404,-4,-4,485
614,400,-4,-4,484
610,396,-4,-4,483
606,392,-4,-4,482
602,388,-4,-4,481
598,384,-4,-4,481
594,380,-4,-4,480
590,376,-4,-4,479
586,372,-4,-4,478
582,368,-4,-4,477
578,364,-4,-4,475
574,360,-4,-4,474
570,356,-4,-4,472
566,352,-4,-4,470
562,348,-4,-4,468
558,344,-4,-4,466
554,340,-4,-4,465
550,336,-4,-4,462
546,332,-4,-4,460
542,328,-4,-4,459
538,324,-4,-4,457
534,320,-4,-4,455
530,316,-4,-4,451
526,312,-4,-4,445
522,308,-4,-4,442
518,304,-4,-4,441
514,300,-4,-4,439
510,296,-4,-4,436
506,292,-4,-4,435
502,288,-4,-4,433
498,284,-4,-4,432
494,280,-4,-4,431
490,276,-4,-4,430
486,272,-4,-4,429
482,268,-4,-4,428
478,264,-4,-4,426
474,260,-4,-4,425
470,256,-4,-4,423
466,252,-4,-4,422
462,248,-4,-4,419
458,244,-4,-4,419
454,240,-4,-4,417
450,236,-4,-4,414
446,232,-4,-4,412
442,228,-4,-4,411
438,224,-4,-4,410
434,220,-4,-4,407
430,216,-4,-4,406
426,212,-4,-4,403
422,208,-4,-4,402
418,204,-4,-4,400
414,200,-4,-4,399
410,196,-4,-4,398
406,192,-4,-4,397
402,188,-4,-4,395
398,184,-4,-4,395
394,180,-4,-4,395
390,176,-4,-4,395
386,172,-4,-4,395
382,168,-4,-4,394
378,164,-4,-4,394
374,160,-4,-4,394
370,156,-4,-4,394
366,152,-4,-4,394
362,148,-4,-4,394
358,144,-4,-4,394
354,140,-4,-4,394
350,136,-4,-4,394
346,132,-4,-4,394
342,128,-4,-4,394
338,124,-4,-4,394
334,120,-4,-4,394
330,116,-4,-4,394
326,112,-4,-4,394
322,108,-4,-4,394
318,104,-4,-4,394
314,100,-4,-4,394
310,96,-4,-4,394
306,92,-4,-4,394
302,88,-4,-4,394
298,84,-4,-4,394
294,80,-4,-4,394
290,76,-4,-4,394
286,72,-4,-4,394
282,68,-4,-4,394
278,64,-4,-4,394
274,60,-4,-4,394
270,56,-4,-4,394
266,52,-4,-4,394
262,48,-4,-4,394
258,44,-4,-4,394
254,40,-4,-4,394
250,36,-4,-4,394
246,32,-4,-4,394
242,28,-4,-4,394
238,24,-4,-4,394
234,20,-4,-4,394
230,24,-4,4,394
226,28,-4,4,394
222,32,-4,4,394
218,36,-4,4,394
214,40,-4,4,394
210,44,-4,4,394
206,48,-4,4,394
202,52,-4,4,394
198,56,-4,4,394
194,60,-4,4,394
190,64,-4,4,394
186,68,-4,4,394
182,72,-4,4,394
178,76,-4,4,394
174,80,-4,4,394
170,84,-4,4,394
166,88,-4,4,394
162,92,-4,4,394
158,96,-4,4,394
154,100,-4,4,394
150,104,-4,4,394
146,108,-4,4,394
142,112,-4,4,394
138,116,-4,4,394
134,120,-4,4,394
130,124,-4,4,394
126,128,-4,4,394
122,132,-4,4,394
118,136,-4,4,394
114,140,-4,4,394
110,144,-4,4,394
106,148,-4,4,394
102,152,-4,4,394
98,156,-4,4,394
94,160,-4,4,394
90,164,-4,4,394
86,168,-4,4,394
82,172,-4,4,394
78,176,-4,4,394
74,180,-4,4,394
70,184,-4,4,394
66,188,-4,4,394
62,192,-4,4,394
58,196,-4,4,396
54,200,-4,4,397
50,204,-4,4,398
46,208,-4,4,399
42,212,-4,4,401
38,216,-4,4,402
34,220,-4,4,404
30,224,-4,4,406
26,228,-4,4,408
22,232,-4,4,409
26,236,4,4,410
30,240,4,4,411
34,244,4,4,412
38,248,4,4,414
42,252,4,4,414
46,256,4,4,414
50,260,4,4,415
54,264,4,4,416
58,268,4,4,417
62,272,4,4,417
66,276,4,4,417
70,280,4,4,417
74,284,4,4,417
78,288,4,4,417
82,292,4,4,417
86,296,4,4,417
90,300,4,4,417
94,304,4,4,417
98,308,4,4,417
102,312,4,4,417
106,316,4,4,417
110,320,4,4,417
114,324,4,4,417
118,328,4,4,417
122,332,4,4,417
126,336,4,4,417
130,340,4,4,417
134,344,4,4,417
138,348,4,4,417
142,352,4,4,417
146,356,4,4,417
150,360,4,4,417
154,364,4,4,417
158,368,4,4,417
162,372,4,4,417
166,376,4,4,417
170,380,4,4,417
174,384,4,4,417
178,388,4,4,417
182,392,4,4,417
186,396,4,4,417
190,400,4,4,417
194,404,4,4,417
198,408,4,4,417
202,412,4,4,417
206,416,4,4,417
210,420,4,4,417
214,424,4,4,418
218,428,4,4,420
222,432,4,4,420
226,436,4,4,421
230,440,4,4,423
234,444,4,4,424
238,448,4,4,425
242,452,4,4,426
246,456,4,4,428
250,460,4,4,430
254,464,4,4,431
258,468,4,4,432
262,472,4,4,433
266,476,4,4,434
270,480,4,4,435
274,484,4,4,436
278,488,4,4,437
282,492,4,4,437
286,496,4,4,437
290,500,4,4,437
294,504,4,4,437
298,508,4,4,437
302,512,4,4,438
306,516,4,4,438
310,520,4,4,438
314,524,4,4,438
318,528,4,4,438
322,532,4,4,438
326,536,4,4,438
330,540,4,4,438
334,544,4,4,438
338,548,4,4,438
342,552,4,4,438
346,556,4,4,438
350,560,4,4,438
354,564,4,4,438
358,568,4,4,438
362,572,4,4,437
366,576,4,4,435
370,580,4,4,434
374,576,4,-4,432
378,572,4,-4,431
382,568,4,-4,430
386,564,4,-4,429
390,560,4,-4,428
394,556,4,-4,426
398,552,4,-4,425
402,548,4,-4,424
406,544,4,-4,422
410,540,4,-4,422
414,536,4,-4,421
418,532,4,-4,421
422,528,4,-4,417
426,524,4,-4,415
430,520,4,-4,413
434,516,4,-4,412
438,512,4,-4,412
442,508,4,-4,410
446,504,4,-4,410
450,500,4,-4,409
454,496,4,-4,409
458,492,4,-4,408
462,488,4,-4,408
466,484,4,-4,406
470,480,4,-4,405
474,476,4,-4,404
478,472,4,-4,402
482,468,4,-4,400
486,464,4,-4,397
490,460,4,-4,396
494,456,4,-4,394
498,452,4,-4,393
502,448,4,-4,390
506,444,4,-4,388
510,440,4,-4,385
514,436,4,-4,383
518,432,4,-4,381
522,428,4,-4,378
526,424,4,-4,368
530,420,4,-4,360
534,416,4,-4,354
538,412,4,-4,345
542,408,4,-4,338
546,404,4,-4,332
550,400,4,-4,323
554,396,4,-4,317
558,392,4,-4,311
562,388,4,-4,303
566,384,4,-4,299
570,380,4,-4,296
574,376,4,-4,293
578,372,4,-4,291
582,368,4,-4,289
586,364,4,-4,287
590,360,4,-4,286
594,356,4,-4,285
598,352,4,-4,283
602,348,4,-4,282
606,344,4,-4,281
610,340,4,-4,280
614,336,4,-4,278
618,332,4,-4,277
622,328,4,-4,277
626,324,4,-4,275
630,320,4,-4,274
634,316,4,-4,271
638,312,4,-4,269
642,308,4,-4,266
646,304,4,-4,264
650,300,4,-4,260
654,296,4,-4,257
658,292,4,-4,252
662,288,4,-4,247
666,284,4,-4,243
670,280,4,-4,241
674,276,4,-4,238
678,272,4,-4,234
682,268,4,-4,227
686,264,4,-4,221
690,260,4,-4,213
694,256,4,-4,207
698,252,4,-4,201
702,248,4,-4,197
706,244,4,-4,192
710,240,4,-4,186
714,236,4,-4,181
718,232,4,-4,174
722,228,4,-4,167
726,224,4,-4,164
730,220,4,-4,160
734,216,4,-4,158
738,212,4,-4,156
742,208,4,-4,155
746,204,4,-4,154
750,200,4,-4,154
754,196,4,-4,153
758,192,4,-4,153
762,188,4,-4,153
766,184,4,-4,153
770,180,4,-4,153
770,180,-4,-4,153
766,176,-4,-4,153
762,172,-4,-4,153
758,168,-4,-4,153
754,164,-4,-4,153
750,160,-4,-4,153
746,156,-4,-4,153
742,152,-4,-4,153
738,148,-4,-4,153
734,144,-4,-4,153
730,140,-4,-4,153
726,136,-4,-4,153
722,132,-4,-4,153
718,128,-4,-4,153
714,124,-4,-4,153
710,120,-4,-4,153
706,116,-4,-4,153
702,112,-4,-4,153
698,108,-4,-4,153
694,104,-4,-4,153
690,100,-4,-4,153
686,96,-4,-4,153
682,92,-4,-4,155
678,88,-4,-4,157
674,84,-4,-4,158
670,80,-4,-4,159
666,76,-4,-4,161
662,72,-4,-4,161
658,68,-4,-4,162
654,64,-4,-4,162
650,60,-4,-4,163
646,56,-4,-4,163
642,52,-4,-4,164
638,48,-4,-4,164
634,44,-4,-4,164
630,40,-4,-4,164
626,36,-4,-4,164
622,32,-4,-4,164
618,28,-4,-4,164
614,24,-4,-4,164
610,20,-4,-4,164
606,24,-4,4,164
602,28,-4,4,164
598,32,-4,4,165
594,36,-4,4,165
590,40,-4,4,165
586,44,-4,4,165
582,48,-4,4,165
578,52,-4,4,165
574,56,-4,4,166
570,60,-4,4,166
566,64,-4,4,167
562,68,-4,4,168
558,72,-4,4,168
554,76,-4,4,168
550,80,-4,4,169
546,84,-4,4,170
542,88,-4,4,170
538,92,-4,4,171
534,96,-4,4,171
530,100,-4,4,171
526,104,-4,4,171
522,108,-4,4,171
518,112,-4,4,171
514,116,-4,4,171
510,120,-4,4,171
506,124,-4,4,171
502,128,-4,4,171
498,132,-4,4,171
494,136,-4,4,171
490,140,-4,4,171
486,144,-4,4,171
482,148,-4,4,171
478,152,-4,4,171
474,156,-4,4,171
470,160,-4,4,171
466,164,-4,4,171
462,168,-4,4,171
458,172,-4,4,171
454,176,-4,4,171
450,180,-4,4,171
446,184,-4,4,171
442,188,-4,4,171
438,192,-4,4,171
434,196,-4,4,171
430,200,-4,4,171
426,204,-4,4,171
422,208,-4,4,171
418,212,-4,4,171
414,216,-4,4,171
410,220,-4,4,171
406,224,-4,4,171
402,228,-4,4,171
398,232,-4,4,171
394,236,-4,4,171
390,240,-4,4,171
386,244,-4,4,171
382,248,-4,4,171
378,252,-4,4,171
374,256,-4,4,171
370,260,-4,4,171
366,264,-4,4,171
362,268,-4,4,171
358,272,-4,4,171
354,276,-4,4,171
350,280,-4,4,171
346,284,-4,4,171
342,288,-4,4,171
338,292,-4,4,171
334,296,-4,4,171
330,300,-4,4,171
326,304,-4,4,171
322,308,-4,4,171
318,312,-4,4,171
314,316,-4,4,171
310,320,-4,4,171
306,324,-4,4,171
302,328,-4,4,171
298,332,-4,4,171
294,336,-4,4,171
290,340,-4,4,171
286,344,-4,4,171
282,348,-4,4,171
278,352,-4,4,171
274,356,-4,4,171
270,360,-4,4,171
266,364,-4,4,171
262,368,-4,4,171
258,372,-4,4,171
254,376,-4,4,171
250,380,-4,4,171
246,384,-4,4,171
242,388,-4,4,171
238,392,-4,4,171
234,396,-4,4,171
230,400,-4,4,171
226,404,-4,4,171
222,408,-4,4,171
218,412,-4,4,171
214,416,-4,4,171
210,420,-4,4,171
206,424,-4,4,171
202,428,-4,4,171
198,432,-4,4,171
194,436,-4,4,171
190,440,-4,4,171
186,444,-4,4,171
182,448,-4,4,171
178,452,-4,4,171
174,456,-4,4,171
170,460,-4,4,171
166,464,-4,4,171
162,468,-4,4,171
158,472,-4,4,171
154,476,-4,4,171
150,480,-4,4,171
146,484,-4,4,171
142,488,-4,4,171
138,492,-4,4,171
134,496,-4,4,171
130,500,-4,4,171
126,504,-4,4,171
122,508,-4,4,171
118,512,-4,4,171
114,516,-4,4,171
110,520,-4,4,171
106,524,-4,4,171
102,528,-4,4,171
98,532,-4,4,171
94,536,-4,4,171
90,540,-4,4,171
86,544,-4,4,171
82,548,-4,4,171
78,552,-4,4,171
74,556,-4,4,171
70,560,-4,4,171
66,564,-4,4,171
62,568,-4,4,171
58,572,-4,4,171
54,576,-4,4,171
50,580,-4,4,171
46,576,-4,-4,171
42,572,-4,-4,171
38,568,-4,-4,171
34,564,-4,-4,171
30,560,-4,-4,171
26,556,-4,-4,171
22,552,-4,-4,171
26,548,4,-4,171
30,544,4,-4,171
34,540,4,-4,171
38,536,4,-4,171
42,532,4,-4,171
46,528,4,-4,171
50,524,4,-4,171
54,520,4,-4,171
58,516,4,-4,171
62,512,4,-4,171
66,508,4,-4,171
70,504,4,-4,171
74,500,4,-4,171
78,496,4,-4,171
82,492,4,-4,171
86,488,4,-4,171
90,484,4,-4,171
94,480,4,-4,171
98,476,4,-4,171
102,472,4,-4,171
106,468,4,-4,171
110,464,4,-4,171
114,460,4,-4,171
118,456,4,-4,171
122,452,4,-4,171
126,448,4,-4,171
130,444,4,-4,171
134,440,4,-4,171
138,436,4,-4,171
142,432,4,-4,171
146,428,4,-4,171
150,424,4,-4,171
154,420,4,-4,171
158,416,4,-4,171
162,412,4,-4,171
166,408,4,-4,171
170,404,4,-4,171
174,400,4,-4,171
178,396,4,-4,171
182,392,4,-4,171
186,388,4,-4,171
190,384,4,-4,171
194,380,4,-4,171
198,376,4,-4,171
202,372,4,-4,171
206,368,4,-4,171
210,364,4,-4,171
214,360,4,-4,171
218,356,4,-4,171
222,352,4,-4,171
226,348,4,-4,171
230,344,4,-4,171
234,340,4,-4,171
238,336,4,-4,171
242,332,4,-4,171
246,328,4,-4,171
250,324,4,-4,171
254,320,4,-4,171
258,316,4,-4,171
262,312,4,-4,171
266,308,4,-4,169
270,304,4,-4,169
274,300,4,-4,168
278,296,4,-4,168
282,292,4,-4,167
286,288,4,-4,165
290,284,4,-4,165
294,280,4,-4,164
298,276,4,-4,163
302,272,4,-4,162
306,268,4,-4,162
310,264,4,-4,160
314,260,4,-4,159
318,256,4,-4,158
322,252,4,-4,158
326,248,4,-4,156
330,244,4,-4,155
334,240,4,-4,155
338,236,4,-4,155
342,232,4,-4,155
346,228,4,-4,154
350,224,4,-4,154
354,220,4,-4,154
358,216,4,-4,153
362,212,4,-4,152
366,208,4,-4,152
370,204,4,-4,152
374,200,4,-4,152
378,196,4,-4,152
382,192,4,-4,152
386,188,4,-4,152
390,184,4,-4,152
394,180,4,-4,152
398,176,4,-4,152
402,172,4,-4,152
406,168,4,-4,152
410,164,4,-4,152
414,160,4,-4,152
418,156,4,-4,152
422,152,4,-4,152
426,148,4,-4,152
430,144,4,-4,152
434,140,4,-4,152
438,136,4,-4,152
442,132,4,-4,153
446,128,4,-4,154
450,124,4,-4,157
454,120,4,-4,158
458,116,4,-4,159
462,112,4,-4,161
466,108,4,-4,163
470,104,4,-4,165
474,100,4,-4,166
478,96,4,-4,169
482,92,4,-4,170
486,88,4,-4,172
490,84,4,-4,174
494,80,4,-4,176
498,76,4,-4,178
502,72,4,-4,181
506,68,4,-4,184
510,64,4,-4,186
514,60,4,-4,188
518,56,4,-4,191
522,52,4,-4,194
526,48,4,-4,197
530,44,4,-4,199
534,40,4,-4,200
538,36,4,-4,201
542,32,4,-4,202
546,28,4,-4,202
550,24,4,-4,202
554,20,4,-4,202
558,24,4,4,202
562,28,4,4,202
566,32,4,4,202
570,36,4,4,202
574,40,4,4,202
578,44,4,4,202
582,48,4,4,199
586,52,4,4,198
590,56,4,4,195
594,60,4,4,193
598,64,4,4,191
602,68,4,4,189
606,72,4,4,187
610,76,4,4,186
614,80,4,4,185
618,84,4,4,184
622,88,4,4,184
626,92,4,4,184
630,96,4,4,184
634,100,4,4,184
638,104,4,4,184
642,108,4,4,184
646,112,4,4,184
650,116,4,4,184
654,120,4,4,184
658,124,4,4,184
662,128,4,4,186
666,132,4,4,187
670,136,4,4,188
674,140,4,4,189
678,144,4,4,190
682,148,4,4,191
686,152,4,4,194
690,156,4,4,195
694,160,4,4,196
698,164,4,4,198
702,168,4,4,199
706,172,4,4,199
710,176,4,4,200
714,180,4,4,200
718,184,4,4,201
722,188,4,4,201
726,192,4,4,202
730,196,4,4,203
734,200,4,4,203
738,204,4,4,203
742,208,4,4,203
746,212,4,4,204
750,216,4,4,204
754,220,4,4,204
758,224,4,4,204
762,228,4,4,204
766,232,4,4,204
770,236,4,4,204
770,236,-4,4,204
766,240,-4,4,204
762,244,-4,4,204
758,248,-4,4,204
754,252,-4,4,204
750,256,-4,4,204
746,260,-4,4,204
742,264,-4,4,204
738,268,-4,4,204
734,272,-4,4,204
730,276,-4,4,204
726,280,-4,4,204
722,284,-4,4,204
718,288,-4,4,204
714,292,-4,4,204
710,296,-4,4,204
706,300,-4,4,204
702,304,-4,4,204
698,308,-4,4,204
694,312,-4,4,204
690,316,-4,4,204
686,320,-4,4,204
682,324,-4,4,204
678,328,-4,4,204
674,332,-4,4,204
670,336,-4,4,204
666,340,-4,4,204
662,344,-4,4,204
658,348,-4,4,204
654,352,-4,4,204
650,356,-4,4,204
646,360,-4,4,204
642,364,-4,4,204
638,368,-4,4,204
634,372,-4,4,204
630,376,-4,4,204
626,380,-4,4,204
622,384,-4,4,206
618,388,-4,4,208
614,392,-4,4,209
610,396,-4,4,209
606,400,-4,4,209
602,404,-4,4,209
598,408,-4,4,210
594,412,-4,4,210
590,416,-4,4,211
586,420,-4,4,211
582,424,-4,4,211
578,428,-4,4,211
574,432,-4,4,211
570,436,-4,4,213
566,440,-4,4,214
562,444,-4,4,216
558,448,-4,4,217
554,452,-4,4,218
550,456,-4,4,219
546,460,-4,4,220
542,464,-4,4,221
538,468,-4,4,222
534,472,-4,4,223
530,476,-4,4,223
526,480,-4,4,225
522,484,-4,4,225
518,488,-4,4,225
514,492,-4,4,225
510,496,-4,4,225
506,500,-4,4,225
502,504,-4,4,226
498,508,-4,4,226
494,512,-4,4,226
490,516,-4,4,226
486,520,-4,4,227
482,524,-4,4,227
478,528,-4,4,227
474,532,-4,4,229
470,536,-4,4,229
466,540,-4,4,230
462,544,-4,4,230
458,548,-4,4,231
454,552,-4,4,233
450,556,-4,4,234
446,560,-4,4,235
442,564,-4,4,235
438,568,-4,4,236
434,572,-4,4,238
430,576,-4,4,239
426,580,-4,4,240
422,576,-4,-4,241
418,572,-4,-4,242
414,568,-4,-4,242
410,564,-4,-4,243
406,560,-4,-4,244
402,556,-4,-4,244
398,552,-4,-4,246
394,548,-4,-4,246
390,544,-4,-4,246
386,540,-4,-4,246
382,536,-4,-4,246
378,532,-4,-4,246
374,528,-4,-4,246
370,524,-4,-4,246
366,520,-4,-4,246
362,516,-4,-4,246
358,512,-4,-4,246
354,508,-4,-4,246
350,504,-4,-4,246
346,500,-4,-4,246
342,496,-4,-4,246
338,492,-4,-4,246
334,488,-4,-4,246
330,484,-4,-4,246
326,480,-4,-4,246
322,476,-4,-4,246
318,472,-4,-4,246
314,468,-4,-4,246
310,464,-4,-4,246
306,460,-4,-4,246
302,456,-4,-4,246
298,452,-4,-4,246
294,448,-4,-4,246
290,444,-4,-4,246
286,440,-4,-4,246
282,436,-4,-4,246
278,432,-4,-4,246
274,428,-4,-4,246
270,424,-4,-4,246
266,420,-4,-4,246
262,416,-4,-4,246
258,412,-4,-4,246
254,408,-4,-4,246
250,404,-4,-4,246
246,400,-4,-4,246
242,396,-4,-4,246
238,392,-4,-4,246
234,388,-4,-4,246
230,384,-4,-4,246
226,380,-4,-4,246
222,376,-4,-4,246
218,372,-4,-4,246
214,368,-4,-4,246
210,364,-4,-4,246
206,360,-4,-4,246
202,356,-4,-4,246
198,352,-4,-4,246
194,348,-4,-4,246
190,344,-4,-4,246
186,340,-4,-4,246
182,336,-4,-4,246
178,332,-4,-4,246
174,328,-4,-4,246
170,324,-4,-4,246
166,320,-4,-4,246
162,316,-4,-4,246
158,312,-4,-4,246
154,308,-4,-4,246
150,304,-4,-4,246
146,300,-4,-4,246
142,296,-4,-4,246
138,292,-4,-4,246
134,288,-4,-4,246
130,284,-4,-4,246
126,280,-4,-4,246
122,276,-4,-4,246
118,272,-4,-4,246
114,268,-4,-4,246
110,264,-4,-4,246
106,260,-4,-4,246
102,256,-4,-4,246
98,252,-4,-4,246
94,248,-4,-4,246
90,244,-4,-4,246
86,240,-4,-4,246
82,236,-4,-4,246
78,232,-4,-4,246
74,228,-4,-4,246
70,224,-4,-4,246
66,220,-4,-4,246
62,216,-4,-4,246
58,212,-4,-4,246
54,208,-4,-4,246
